Date,Player1,Player2,Player1 HP,Player2 HP,Player1 Damage,Player2 Damage,Result,Points,Classed
23/01/2015 19:05:22,YaGMuR,GossipGirl?,4257.3382400074515,0.0,6222,5609,YaGMuR won,3,no
23/01/2015 19:10:55,Navasbrat,SeNaN,0.0,1069.5536560000028,19487,15365,SeNaN won,5,no
23/01/2015 19:11:06,Serejkaaa,GossipGirl?,4163.347040157949,0.0,6957,8858,Serejkaaa won,3,no
23/01/2015 19:15:18,SeNaN,GossipGirl?,0.0,5449.029040014902,661,8755,GossipGirl? won,2,no
23/01/2015 19:19:49,YaGMuR,Serejkaaa,1579.2971680000028,0.0,10432,6432,YaGMuR won,9,no
23/01/2015 19:23:41,GossipGirl?,YaGMuR,0.0,5852.994112,0,5099,YaGMuR won,2,no
23/01/2015 19:25:32,SeNaN,Serejkaaa,3715.477152000003,0.0,5922,0,SeNaN won,6,no
23/01/2015 19:33:04,Alk,YaGMuR,0.0,3753.744784000002,17532,14394,YaGMuR won,3,no
23/01/2015 19:34:25,SeNaN,playhard,0.0,2218.4030220000027,17930,9761,playhard won,5,no
23/01/2015 19:47:08,YaGMuR,bvz,0.0,10055.18632,0,38843,bvz won,2,no
23/01/2015 19:47:17,playhard,SeNaN,8771.0,0.0,3524,0,playhard won,6,no
23/01/2015 19:52:30,bvz,YaGMuR,8841.0,0.0,6045,0,bvz won,2,no
23/01/2015 19:54:01,Alk,SeNaN,0.0,2282.015016000003,16018,14722,SeNaN won,3,no
23/01/2015 19:59:03,playhard,SeNaN,4655.7256800000005,0.0,5989,1956,playhard won,5,no
23/01/2015 19:59:04,YaGMuR,bvz,0.0,8819.349840000003,0,6073,bvz won,3,no
23/01/2015 20:33:26,EtoJeNemiroff,Mert,0.0,4669.528576000001,3666,5572,Mert won,3,no
23/01/2015 20:33:37,HaTTopIXaNZO,iBrother,0.0,5385.066472,5007,7136,iBrother won,3,no
23/01/2015 20:38:49,Luke,Mert,0.0,4452.794704026825,13712,7149,Mert won,1,no
23/01/2015 20:39:30,Serejkaaa,FanZ0,4531.661560007449,0.0,12049,17740,Serejkaaa won,4,no
23/01/2015 20:42:23,Mert,FanZ0,0.0,11784.178880005962,0,7076,FanZ0 won,4,no
23/01/2015 20:48:12,Serejkaaa,iBrother,3448.0520800268228,1803.4914199999955,13671,25508,iBrother won,4,no
23/01/2015 20:52:46,EtoJeNemiroff,Juli,0.0,1397.0268,7480,4304,Juli won,3,no
23/01/2015 20:57:15,Mert,Serejkaaa,3055.2778240208604,0.0,11935,7476,Mert won,3,no
23/01/2015 21:00:00,GossipGirl?,NoMo,5921.335359999999,0.0,5753,606,GossipGirl? won,2,no
23/01/2015 21:01:59,iBrother,EtoJeNemiroff,3656.365095999991,0.0,10243,13103,iBrother won,2,no
23/01/2015 21:04:12,FanZ0,Rev0lveR,11840.0,0.0,8458,0,FanZ0 won,2,no
23/01/2015 21:04:41,NoMo,GossipGirl?,0.0,5584.864,1336,5612,GossipGirl? won,2,no
23/01/2015 21:09:55,Mert,Serejkaaa,3197.9441760208624,0.0,7071,0,Mert won,4,no
23/01/2015 21:10:00,YaGMuR,EtoJeNemiroff,2687.514048000001,0.0,4617,2386,YaGMuR won,2,no
23/01/2015 21:10:39,iBrother,GossipGirl?,0.0,2565.413679999998,8667,9719,GossipGirl? won,3,no
23/01/2015 21:11:34,Rev0lveR,NoMo,2825.948093000005,0.0,11556,3785,Rev0lveR won,2,no
23/01/2015 21:13:44,FanZ0,EtoJeNemiroff,8507.756320016386,0.0,4702,5355,FanZ0 won,1,no
23/01/2015 21:14:03,Juli,Rozalline,0.0,3280.3358800283127,1933,8094,Rozalline won,2,no
23/01/2015 21:14:52,YaGMuR,Serejkaaa,1807.5364959999995,0.0,5865,674,YaGMuR won,5,no
23/01/2015 21:18:27,EtoJeNemiroff,GossipGirl?,0.0,5215.971439999999,683,8931,GossipGirl? won,1,no
23/01/2015 21:18:36,Rev0lveR,YaGMuR,0.0,2700.1647200074513,4086,5545,YaGMuR won,2,no
23/01/2015 21:19:25,Juli,iBrother,0.0,5760.39332,4469,9489,iBrother won,3,no
23/01/2015 21:21:30,Mert,FanZ0,0.0,11768.768320008943,0,8393,FanZ0 won,5,no
23/01/2015 21:24:01,Serejkaaa,GossipGirl?,4641.12848019967,0.0,7586,9830,Serejkaaa won,4,no
23/01/2015 21:27:44,Juli,YaGMuR,0.0,4783.234544000001,941,8774,YaGMuR won,3,no
23/01/2015 21:31:08,MashineOfKill,Rev0lveR,10666.466600000002,0.0,8373,0,MashineOfKill won,2,no
23/01/2015 21:32:39,FanZ0,YaGMuR,0.0,1957.934080000001,22509,11422,YaGMuR won,6,no
23/01/2015 21:32:43,iBrother,Serejkaaa,1648.9443479999984,1464.7257202101105,32743,16266,iBrother won,5,no
23/01/2015 21:36:43,MashineOfKill,Mert,10713.0,0.0,15913,0,MashineOfKill won,4,no
23/01/2015 21:37:12,Juli,EtoJeNemiroff,0.0,1982.1544440774844,3505,8862,EtoJeNemiroff won,1,no
23/01/2015 21:41:51,P1naCoLaDa,Serejkaaa,4047.4219201430433,4068.04368019521,4918,11205,Serejkaaa won,3,no
23/01/2015 21:45:26,Examp1e,iBrother,0.0,7603.852080000001,593,3854,iBrother won,3,no
23/01/2015 21:46:42,Evgesha,FanZ0,0.0,11840.0,0,6378,FanZ0 won,3,no
23/01/2015 21:46:45,P1naCoLaDa,Mert,3565.341776080467,0.0,3569,0,P1naCoLaDa won,3,no
23/01/2015 21:48:11,GossipGirl?,SeNaN,0.0,5332.88112400001,5065,7123,SeNaN won,3,no
23/01/2015 21:49:13,MashineOfKill,Examp1e,7420.869176000002,0.0,4778,3278,MashineOfKill won,3,no
23/01/2015 21:49:44,iBrother,blackday,5966.292928,0.0,5303,2282,iBrother won,3,no
23/01/2015 21:53:07,SeNaN,Examp1e,5718.610048000009,0.0,3116,6129,SeNaN won,2,no
23/01/2015 21:53:58,MashineOfKill,P1naCoLaDa,0.0,3496.1419600834483,21705,10898,P1naCoLaDa won,3,no
23/01/2015 21:56:27,SeNaN,XUPOMAHT,0.0,0.0,0,0,SeNaN crash,3,no
23/01/2015 21:56:35,Mopcuk,ApocalypsE,9145.060004017883,0.0,6500,2475,Mopcuk won,1,yes
23/01/2015 21:56:48,Examp1e,GossipGirl?,0.0,5386.90504,315,4765,GossipGirl? won,2,no
23/01/2015 22:00:13,MashineOfKill,GossipGirl?,9738.2302,0.0,11271,1040,MashineOfKill won,3,no
23/01/2015 22:00:21,Evgesha,Examp1e,651.1924119999992,0.0,4801,3215,Evgesha won,1,no
23/01/2015 22:01:09,Mopcuk,ApocalypsE,7864.05512,0.0,8267,4571,Mopcuk won,1,yes
23/01/2015 22:01:14,XUPOMAHT,P1naCoLaDa,0.0,3437.157552064076,1912,8516,P1naCoLaDa won,4,no
23/01/2015 22:03:02,SeNaN,FanZ0,3829.7520640000084,0.0,12576,24679,SeNaN won,5,no
23/01/2015 22:04:05,ACTEPUKC,Examp1e,0.0,2169.4719531311293,1171,9619,Examp1e won,1,no
23/01/2015 22:04:33,ApocalypsE,Mopcuk,0.0,8975.57984400596,2655,6617,Mopcuk won,1,yes
23/01/2015 22:07:17,FanZ0,MashineOfKill,3304.9363680074507,0.0,13796,9202,FanZ0 won,4,no
23/01/2015 22:08:25,SeNaN,P1naCoLaDa,7159.2477200000085,0.0,8712,0,SeNaN won,5,no
23/01/2015 22:08:36,GossipGirl?,iBrother,1722.6039199999964,0.0,23030,12457,GossipGirl? won,2,no
23/01/2015 22:08:52,Examp1e,Alk,0.0,12754.271264,1852,5147,Alk won,1,no
23/01/2015 22:12:38,GossipGirl?,FanZ0,0.0,10183.325792004469,2558,12699,FanZ0 won,2,no
23/01/2015 22:13:19,Examp1e,SeNaN,0.0,3681.4055880000033,5493,5405,SeNaN won,1,no
23/01/2015 22:13:21,ACTEPUKC,XUPOMAHT,3937.2441280000176,0.0,14097,6227,ACTEPUKC won,3,no
23/01/2015 22:16:33,Examp1e,Evgesha,0.0,152.85062599999932,3553,4238,Evgesha won,1,no
23/01/2015 22:17:14,P1naCoLaDa,iBrother,4521.775024023843,0.0,3791,2171,P1naCoLaDa won,4,no
23/01/2015 22:18:05,SeNaN,MashineOfKill,3653.0945080000038,0.0,11124,14324,SeNaN won,4,no
23/01/2015 22:20:48,GossipGirl?,Examp1e,5683.0,0.0,5033,0,GossipGirl? won,1,no
23/01/2015 22:22:25,MashineOfKill,Alk,0.0,5527.887828005961,7998,13592,Alk won,4,yes
23/01/2015 22:23:19,iBrother,FanZ0,4286.271432,0.0,15597,9996,iBrother won,6,no
23/01/2015 22:24:58,Nemiroff,Evgesha,10288.756110000002,0.0,5224,0,Nemiroff won,3,no
23/01/2015 22:26:50,P1naCoLaDa,XUPOMAHT,3091.922544089405,0.0,8667,2917,P1naCoLaDa won,2,no
23/01/2015 22:27:46,GossipGirl?,SeNaN,0.0,4660.7864368,6409,6917,SeNaN won,2,no
23/01/2015 22:29:14,FanZ0,iBrother,0.0,3802.290659999994,17975,15278,iBrother won,4,no
23/01/2015 22:31:10,P1naCoLaDa,Evgesha,0.0,4590.0,0,10515,Evgesha won,2,no
23/01/2015 22:32:54,XUPOMAHT,FanZ0,0.0,11609.178880005962,0,9647,FanZ0 won,2,no
23/01/2015 22:33:18,lA3aPHuKl,SeNaN,0.0,3982.3269152000057,11279,10593,SeNaN won,3,no
23/01/2015 22:35:43,Random,Evgesha,0.0,4200.258075,0,5212,Evgesha won,5,yes
23/01/2015 22:37:16,SeNaN,XUPOMAHT,7005.425467199999,0.0,8327,0,SeNaN won,2,no
23/01/2015 22:37:26,GossipGirl?,iBrother,1877.5285119999944,0.0,30240,15992,GossipGirl? won,2,no
23/01/2015 22:38:07,P1naCoLaDa,FanZ0,2639.7003280521585,0.0,11768,23198,P1naCoLaDa won,4,no
23/01/2015 22:40:59,XUPOMAHT,Alk,0.0,13427.715370020866,0,16878,Alk won,1,no
23/01/2015 22:41:05,Random,Evgesha,0.0,4590.0,0,4707,Evgesha won,4,yes
23/01/2015 22:41:39,P1naCoLaDa,GossipGirl?,0.0,5683.0,0,7567,GossipGirl? won,2,no
23/01/2015 22:42:00,lA3aPHuKl,FanZ0,1887.8948720447088,0.0,13897,13040,lA3aPHuKl won,3,no
23/01/2015 22:44:21,LiptonWhiteTea,InsideDarkness,0.0,14034.845536014898,354,5074,InsideDarkness won,3,no
23/01/2015 22:44:23,MashineOfKill,XUPOMAHT,10315.626520000003,0.0,11201,0,MashineOfKill won,1,no
23/01/2015 22:44:39,Evgesha,Random,3888.2064599999994,0.0,4762,0,Evgesha won,3,yes
23/01/2015 22:45:25,GossipGirl?,lA3aPHuKl,0.0,10809.13910402384,1218,6268,lA3aPHuKl won,3,no
23/01/2015 22:46:10,SeNaN,iBrother,4611.735532800009,3289.422519999991,19080,21591,iBrother won,8,no
23/01/2015 22:46:36,P1naCoLaDa,FanZ0,2325.571088122191,0.0,12631,20135,P1naCoLaDa won,3,no
23/01/2015 22:48:27,LiptonWhiteTea,GossipGirl?,0.0,4780.3151200089405,2026,4883,GossipGirl? won,2,no
23/01/2015 22:48:39,XUPOMAHT,Alk,0.0,14038.0,0,10897,Alk won,1,no
23/01/2015 22:49:18,lA3aPHuKl,InsideDarkness,0.0,1838.1119842041442,11542,13772,InsideDarkness won,4,no
23/01/2015 22:51:02,Random,Evgesha,0.0,3900.2580749999993,0,4854,Evgesha won,2,yes
23/01/2015 22:51:06,Loveless,P1naCoLaDa,0.0,4217.758432013412,7792,4212,P1naCoLaDa won,3,no
23/01/2015 22:52:35,MashineOfKill,LiptonWhiteTea,10043.175856000002,0.0,5721,685,MashineOfKill won,2,no
23/01/2015 22:52:49,FanZ0,SeNaN,0.0,2959.079073600007,24597,12635,SeNaN won,2,no
23/01/2015 22:53:58,InsideDarkness,GossipGirl?,0.0,5211.65648,4038,15884,GossipGirl? won,2,no
23/01/2015 22:54:51,lA3aPHuKl,XUPOMAHT,10301.934880032779,0.0,8900,0,lA3aPHuKl won,1,no
23/01/2015 22:54:55,Random,Evgesha,0.0,4590.0,0,5248,Evgesha won,1,yes
23/01/2015 22:55:52,LiptonWhiteTea,MashineOfKill,0.0,10683.69332,0,6158,MashineOfKill won,2,no
23/01/2015 22:56:09,P1naCoLaDa,iBrother,0.0,6011.70984,10354,12938,iBrother won,6,no
23/01/2015 22:56:34,FanZ0,Navasbrat,6006.907224014899,0.0,17699,10487,FanZ0 won,2,no
23/01/2015 22:57:06,Swoop,IIcuXoIIaT,0.0,11413.0,0,4681,IIcuXoIIaT won,3,no
23/01/2015 22:57:47,RobinUA,SpartaquE,2011.69524,0.0,10854,4393,RobinUA won,3,no
23/01/2015 22:59:44,lA3aPHuKl,FanZ0,4085.457656023844,0.0,13694,6949,lA3aPHuKl won,2,no
23/01/2015 23:00:12,Loveless,P1naCoLaDa,0.0,6849.517311999999,326,3963,P1naCoLaDa won,3,no
23/01/2015 23:00:39,LiptonWhiteTea,Alk,0.0,14008.69395500149,0,4839,Alk won,1,no
23/01/2015 23:01:51,SeNaN,InsideDarkness,5254.310840000003,0.0,16380,7511,SeNaN won,4,no
23/01/2015 23:02:44,Swoop,SpartaquE,0.0,9991.0,0,4884,SpartaquE won,2,no
23/01/2015 23:03:05,RobinUA,lA3aPHuKl,0.0,10730.7138880149,362,7513,lA3aPHuKl won,4,no
23/01/2015 23:03:31,Navasbrat,iBrother,0.0,5800.42604,7942,17638,iBrother won,4,no
23/01/2015 23:05:30,InsideDarkness,LiptonWhiteTea,12149.417216023838,0.0,5287,2179,InsideDarkness won,1,no
23/01/2015 23:06:57,Loveless,Nemiroff,0.0,3027.4843700000024,8743,5009,Nemiroff won,2,no
23/01/2015 23:06:58,FanZ0,lA3aPHuKl,0.0,251.9873360417281,11115,13703,lA3aPHuKl won,2,no
23/01/2015 23:08:19,SeNaN,P1naCoLaDa,0.0,1298.4520322637532,20405,9571,P1naCoLaDa won,5,no
23/01/2015 23:10:04,lA3aPHuKl,Loveless,11148.0,0.0,5986,908,lA3aPHuKl won,2,no
23/01/2015 23:10:13,Alk,LiptonWhiteTea,11375.282070008943,0.0,4371,2778,Alk won,1,no
23/01/2015 23:10:25,BDSMov1es,FanZ0,0.0,6758.276991999997,7170,15619,FanZ0 won,1,no
23/01/2015 23:10:56,Navasbrat,InsideDarkness,8728.157407999995,0.0,24218,5212,Navasbrat won,3,no
23/01/2015 23:12:02,iBrother,MashineOfKill,6212.06544,0.0,13045,15338,iBrother won,4,no
23/01/2015 23:13:36,Swoop,FanZ0,0.0,0.0,0,0,Swoop crash,1,no
23/01/2015 23:13:59,Loveless,P1naCoLaDa,0.0,3243.4629760000003,7496,4076,P1naCoLaDa won,1,no
23/01/2015 23:15:57,IIcuXoIIaT,RobinUA,0.0,4811.950247999999,3078,12946,RobinUA won,3,no
23/01/2015 23:16:27,SeNaN,Nemiroff,2380.2998720000023,0.0,11465,19728,SeNaN won,5,no
23/01/2015 23:16:32,FanZ0,Navasbrat,0.0,4560.758924191985,16309,14319,Navasbrat won,2,no
23/01/2015 23:18:20,Alk,iBrother,0.0,2384.5777159999993,20852,16466,iBrother won,4,no
23/01/2015 23:19:38,lA3aPHuKl,Loveless,11062.98224000894,0.0,5620,2484,lA3aPHuKl won,1,no
23/01/2015 23:20:07,InsideDarkness,Navasbrat,0.0,7915.173698056614,5153,19267,Navasbrat won,3,no
23/01/2015 23:21:15,FanZ0,P1naCoLaDa,0.0,3306.7305120774877,31327,11726,P1naCoLaDa won,1,no
23/01/2015 23:21:35,heroineClown,SpartaquE,3673.7443279999998,0.0,9715,1590,heroineClown won,2,no
23/01/2015 23:21:52,RobinUA,IIcuXoIIaT,0.0,10378.0,0,6378,IIcuXoIIaT won,3,no
23/01/2015 23:27:08,lA3aPHuKl,MashineOfKill,3498.787456041727,0.0,15005,9403,lA3aPHuKl won,3,no
23/01/2015 23:27:47,wwBlackSun,SeNaN,0.0,7072.986753599998,0,5723,SeNaN won,3,no
23/01/2015 23:28:19,InsideDarkness,Navasbrat,0.0,9031.52780010131,6907,22816,Navasbrat won,2,no
23/01/2015 23:30:53,IIcuXoIIaT,SpartaquE,0.0,6780.230655999999,3513,11062,SpartaquE won,2,no
23/01/2015 23:31:12,P1naCoLaDa,RobinUA,2942.075456028315,0.0,7545,10183,P1naCoLaDa won,3,no
23/01/2015 23:32:25,Navasbrat,Alk,0.0,318.05334801192174,13665,15693,Alk won,5,yes
23/01/2015 23:35:11,RobinUA,SpartaquE,7039.0,0.0,12989,0,RobinUA won,2,no
23/01/2015 23:35:22,heroineClown,XyJIuraH,4931.0,0.0,4915,0,heroineClown won,3,no
23/01/2015 23:35:23,IIcuXoIIaT,MashineOfKill,0.0,9111.720704000001,1694,12531,MashineOfKill won,2,no
23/01/2015 23:35:26,wwBlackSun,SeNaN,0.0,6578.947947199998,1106,6603,SeNaN won,3,no
23/01/2015 23:36:57,P1naCoLaDa,Nemiroff,2789.024848043216,0.0,15160,7295,P1naCoLaDa won,4,no
23/01/2015 23:39:46,Navasbrat,InsideDarkness,11912.0,0.0,15387,0,Navasbrat won,2,no
23/01/2015 23:40:32,wwBlackSun,XyJIuraH,4575.052980005961,0.0,4954,2363,wwBlackSun won,2,no
23/01/2015 23:40:44,LOVELESS111,MashineOfKill,0.0,173.9802393612067,12672,12629,MashineOfKill won,3,no
23/01/2015 23:41:04,P1naCoLaDa,RobinUA,4833.057872011921,0.0,7507,8720,P1naCoLaDa won,3,no
23/01/2015 23:41:53,heroineClown,SpartaquE,3009.0188639999974,0.0,13366,4797,heroineClown won,2,no
23/01/2015 23:42:15,SeNaN,lA3aPHuKl,1364.0041744000055,0.0,9046,23125,SeNaN won,6,no
23/01/2015 23:44:07,MashineOfKill,ACTEPUKC,8303.060968000003,0.0,10446,2352,MashineOfKill won,3,no
23/01/2015 23:45:24,IIcuXoIIaT,LOVELESS111,0.0,8049.898660000002,1023,11398,LOVELESS111 won,3,no
23/01/2015 23:46:12,SpartaquE,P1naCoLaDa,0.0,4054.8033440521544,3575,9726,P1naCoLaDa won,2,no
23/01/2015 23:46:25,Navasbrat,wwBlackSun,0.0,1837.1649300625945,18804,15279,wwBlackSun won,2,no
23/01/2015 23:46:39,XyJIuraH,RobinUA,0.0,5866.0,0,11113,RobinUA won,2,no
23/01/2015 23:48:11,SeNaN,heroineClown,5291.6148856,0.0,7139,2928,SeNaN won,5,no
23/01/2015 23:49:03,LOVELESS111,ACTEPUKC,5725.804606000001,0.0,8710,4445,LOVELESS111 won,3,no
23/01/2015 23:50:04,iBrother,MashineOfKill,3732.658647999999,0.0,11912,15936,iBrother won,4,no
23/01/2015 23:51:19,SeNaN,XyJIuraH,7880.125108,0.0,5298,0,SeNaN won,2,no
23/01/2015 23:51:21,Navasbrat,heroineClown,11912.0,0.0,6051,395,Navasbrat won,4,no
23/01/2015 23:51:22,SpartaquE,RobinUA,0.0,5866.0,0,20848,RobinUA won,1,no
23/01/2015 23:53:46,LOVELESS111,P1naCoLaDa,0.0,4522.281056040236,10228,7250,P1naCoLaDa won,4,no
23/01/2015 23:54:29,NexuS,ACTEPUKC,0.0,1606.481984000002,6396,10056,ACTEPUKC won,2,no
24/01/2015 18:05:00,Serejkaaa,XyJIuraH,3669.6290200089406,0.0,4875,2886,Serejkaaa won,1,no
24/01/2015 18:06:21,Luke,wwBlackSun,0.0,2581.0038200104373,17399,5670,wwBlackSun won,1,no
24/01/2015 18:08:57,Swoop,SpartaquE,0.0,8306.0,0,5138,SpartaquE won,1,no
24/01/2015 18:09:12,EtoJeNemiroff,YaGMuR,0.0,3816.3175520000013,1189,5130,YaGMuR won,1,no
24/01/2015 18:09:16,IIcuXoIIaT,RobinUA,0.0,2967.708742,1817,12134,RobinUA won,2,no
24/01/2015 18:11:33,Serejkaaa,Navasbrat,2840.9791000536425,0.0,14993,35876,Serejkaaa won,4,no
24/01/2015 18:12:38,Luke,EtoJeNemiroff,6419.0,0.0,3392,0,Luke won,1,no
24/01/2015 18:13:15,SpartaquE,IIcuXoIIaT,0.0,11413.0,0,9012,IIcuXoIIaT won,1,no
24/01/2015 18:13:22,Serejkaaa,Navasbrat,0.0,0.0,0,0,Navasbrat default,7,no
24/01/2015 18:13:46,RobinUA,Thor,3127.0095200000005,0.0,12328,1880,RobinUA won,3,no
24/01/2015 18:14:10,y6uBawKa,YaGMuR,0.0,2041.4595200000012,3405,13262,YaGMuR won,3,no
24/01/2015 18:16:18,P1naCoLaDa,Lain,2860.455040035764,0.0,9797,7300,P1naCoLaDa won,3,no
24/01/2015 18:18:04,EtoJeNemiroff,y6uBawKa,0.0,3235.640277000005,8600,11680,y6uBawKa won,1,no
24/01/2015 18:18:11,Luke,GossipGirl?,0.0,6749.0,0,7284,GossipGirl? won,1,no
24/01/2015 18:18:30,SpartaquE,XyJIuraH,1395.3788907246105,0.0,5040,8931,SpartaquE won,1,no
24/01/2015 18:19:32,RobinUA,SeNaN,0.0,1691.6556880000007,12143,5870,SeNaN won,4,no
24/01/2015 18:20:32,Serejkaaa,Navasbrat,5179.640780014901,0.0,15611,25392,Serejkaaa won,2,no
24/01/2015 18:23:33,IIcuXoIIaT,y6uBawKa,0.0,8032.813283000004,4202,12186,y6uBawKa won,2,no
24/01/2015 18:24:04,Thor,P1naCoLaDa,0.0,3065.824800049175,9341,11131,P1naCoLaDa won,3,no
24/01/2015 18:24:51,Luke,Lain,4759.675648,0.0,10039,2940,Luke won,1,no
24/01/2015 18:26:23,IvIaJIblIII,Serejkaaa,0.0,5058.9195600044695,9512,7421,Serejkaaa won,3,no
24/01/2015 18:26:32,SeNaN,wwBlackSun,2254.372292056625,0.0,6857,2065,SeNaN won,3,no
24/01/2015 18:27:26,Navasbrat,GossipGirl?,11070.311268,0.0,14109,4631,Navasbrat won,2,no
24/01/2015 18:28:15,y6uBawKa,P1naCoLaDa,0.0,1606.7526880283121,10751,11725,P1naCoLaDa won,3,no
24/01/2015 18:30:27,Navasbrat,Lain,13965.533612014897,0.0,12212,1506,Navasbrat won,2,no
24/01/2015 18:30:44,YaGMuR,lA3aPHuKl,3425.3619360000016,0.0,10497,30801,YaGMuR won,5,no
24/01/2015 18:31:33,Luke,iBrother,4701.984064,0.0,20983,6669,Luke won,1,no
24/01/2015 18:32:08,Serejkaaa,Thor,5139.267190083444,0.0,13755,6213,Serejkaaa won,2,no
24/01/2015 18:34:13,lA3aPHuKl,Navasbrat,1163.5625820327787,0.0,17527,10174,lA3aPHuKl won,3,no
24/01/2015 18:34:55,y6uBawKa,P1naCoLaDa,0.0,3589.467792019372,6986,12434,P1naCoLaDa won,3,no
24/01/2015 18:37:02,Lain,IvIaJIblIII,0.0,2645.5368033855448,14360,18632,IvIaJIblIII won,2,no
24/01/2015 18:37:14,wwBlackSun,Luke,5344.77515,0.0,7389,12737,wwBlackSun won,1,no
24/01/2015 18:38:04,Thor,lA3aPHuKl,0.0,7224.261188017876,3992,13761,lA3aPHuKl won,2,no
24/01/2015 18:38:12,Serejkaaa,Navasbrat,0.0,15680.963680023837,0,7877,Navasbrat won,2,no
24/01/2015 18:40:19,Bus,y6uBawKa,0.0,10781.706260000003,1952,7911,y6uBawKa won,2,no
24/01/2015 18:41:50,Lain,lA3aPHuKl,0.0,5718.445284019367,4322,12907,lA3aPHuKl won,2,no
24/01/2015 18:42:07,SeNaN,P1naCoLaDa,0.0,4489.078448014901,5187,4377,P1naCoLaDa won,12,no
24/01/2015 18:43:27,Bus,IIcuXoIIaT,0.0,11301.573690000001,226,10314,IIcuXoIIaT won,2,no
24/01/2015 18:43:48,y6uBawKa,Pel,12415.345595000003,0.0,4539,0,y6uBawKa won,2,no
24/01/2015 18:45:00,P1naCoLaDa,lA3aPHuKl,0.0,11918.963070004469,0,7048,lA3aPHuKl won,5,no
24/01/2015 18:45:09,Navasbrat,Lain,8829.351992,0.0,9420,5882,Navasbrat won,1,no
24/01/2015 18:47:12,iBrother,Serejkaaa,4980.493379999996,4156.32306005215,36674,12236,iBrother won,6,no
24/01/2015 18:47:55,y6uBawKa,IvIaJIblIII,0.0,4856.32074,4991,12333,IvIaJIblIII won,3,no
24/01/2015 18:48:13,P1naCoLaDa,lA3aPHuKl,6931.0,0.0,15059,0,P1naCoLaDa won,6,no
24/01/2015 18:48:47,Bus,SeNaN,0.0,6130.657576026829,4852,10139,SeNaN won,2,no
24/01/2015 18:48:49,Lain,Navasbrat,0.0,8809.347012044695,7787,14015,Navasbrat won,1,no
24/01/2015 18:51:34,P1naCoLaDa,lA3aPHuKl,0.0,11539.0,0,6123,lA3aPHuKl won,5,no
24/01/2015 18:51:45,Nice,y6uBawKa,7423.337008,0.0,13184,5968,Nice won,2,no
24/01/2015 18:52:51,Lain,IvIaJIblIII,0.0,5086.23076,4318,10674,IvIaJIblIII won,1,no
24/01/2015 18:56:04,Lain,lA3aPHuKl,0.0,7182.627056011918,3846,11929,lA3aPHuKl won,1,no
24/01/2015 18:56:25,LOVELESS111,y6uBawKa,5885.395568,0.0,13708,6193,LOVELESS111 won,2,no
24/01/2015 18:57:12,Navasbrat,SeNaN,0.0,1111.500848005961,21924,20522,Navasbrat won,3,no
24/01/2015 19:05:49,P1naCoLaDa,y6uBawKa,6931.0,12906.0,0,0,draw,1,no
24/01/2015 19:05:50,Nice,LOVELESS111,10613.0,9840.0,0,0,draw,3,no
24/01/2015 19:25:22,ProGreSs1ve,SeNaN,5977.0,0.0,6333,0,ProGreSs1ve won,3,no
24/01/2015 19:25:48,Serejkaaa,Nice,0.0,10390.521644414057,0,23919,Nice won,3,no
24/01/2015 19:26:13,Luke,MonkeyMonk,0.0,584.0504321430492,15166,17286,MonkeyMonk won,1,no
24/01/2015 19:27:09,P1naCoLaDa,wwBlackSun,3481.8309601370897,0.0,5981,2650,P1naCoLaDa won,3,no
24/01/2015 19:29:51,Navasbrat,MonkeyMonk,11378.740502035766,0.0,16248,8854,Navasbrat won,3,no
24/01/2015 19:30:46,LOVELESS111,YaGMuR,0.0,4271.462096,11811,7399,YaGMuR won,3,no
24/01/2015 19:30:47,lA3aPHuKl,Luke,4637.853384008937,0.0,15917,6884,lA3aPHuKl won,1,no
24/01/2015 19:33:26,wwBlackSun,P1naCoLaDa,0.0,3342.959296090896,2848,7545,P1naCoLaDa won,2,no
24/01/2015 19:33:39,Nice,Serejkaaa,6835.194436000002,0.0,32820,5604,Nice won,4,no
24/01/2015 19:34:04,iBrother,SeNaN,5222.607499999995,1785.6514040000238,19690,16579,iBrother won,11,no
24/01/2015 19:35:01,Navasbrat,LOVELESS111,4712.345666129929,0.0,12288,12709,Navasbrat won,2,no
24/01/2015 19:35:19,lA3aPHuKl,1NVERSE,0.0,0.0,0,0,1NVERSE default,6,no
24/01/2015 19:35:50,YaGMuR,IvIaJIblIII,0.0,3815.2674216689315,4626,8311,IvIaJIblIII won,4,no
24/01/2015 19:38:35,wwBlackSun,Nice,0.0,10073.028948038744,3552,12157,Nice won,2,no
24/01/2015 19:39:08,P1naCoLaDa,Serejkaaa,3566.3848320834427,0.0,8690,1546,P1naCoLaDa won,4,no
24/01/2015 19:43:30,Navasbrat,lA3aPHuKl,2517.4369008003405,0.0,12511,16276,Navasbrat won,4,no
24/01/2015 19:45:41,P1naCoLaDa,Nice,2571.1218240745093,0.0,13141,10570,P1naCoLaDa won,5,no
24/01/2015 19:48:06,SeNaN,Pel,4307.700644000003,0.0,3503,3972,SeNaN won,3,no
24/01/2015 19:48:27,lA3aPHuKl,Navasbrat,0.0,2548.245757044707,15420,13515,Navasbrat won,4,no
24/01/2015 19:51:52,Navasbrat,Pel,15684.0,0.0,5402,0,Navasbrat won,2,no
24/01/2015 19:51:54,SeNaN,MonkeyMonk,0.0,15543.403904047686,0,4491,MonkeyMonk won,3,no
